Cycle_ID,PS1_mean,PS1_std,PS1_min,PS1_max,PS1_slope,PS1_kurtosis,PS2_min,PS2_max,PS2_median,PS3_mean,PS3_std,PS3_min,PS3_max,PS3_slope,PS3_kurtosis,PS4_mean,PS4_std,PS4_max,PS4_range,PS4_slope,PS4_skew,PS4_kurtosis,PS5_std,PS5_range,PS5_slope,PS5_skew,PS5_kurtosis,PS6_std,PS6_range,PS6_slope,PS6_skew,PS6_kurtosis,EPS1_mean,EPS1_range,FS1_std,FS1_min,FS1_max,FS1_slope,FS1_kurtosis,FS2_std,FS2_range,FS2_slope,FS2_skew,FS2_kurtosis,TS1_std,TS1_range,TS1_slope,TS1_skew,TS1_kurtosis,TS2_std,TS2_range,TS2_slope,TS2_skew,TS2_kurtosis,TS3_std,TS3_range,TS3_slope,TS3_skew,TS3_kurtosis,TS4_std,TS4_slope,TS4_skew,TS4_kurtosis,VS1_mean,VS1_std,VS1_min,VS1_max,VS1_median,VS1_slope,VS1_skew,VS1_kurtosis,SE_min,SE_max,CE_std,CE_slope,CE_skew,CE_kurtosis,CP_std,CP_range,CP_slope,CP_skew,CP_kurtosis,Cooler_Condition,Valve_Condition,Pump_Leakage,Accumulator_Pressure,Stable_Flag,Cooler_Condition_enc,Valve_Condition_enc,Pump_Leakage_enc,Accumulator_Pressure_enc,Stable_Flag_enc
947,158.1092466666664,14.84516426986101,142.71,190.6,6.66666666666534e-06,0.520761659386141,0.0,166.29,127.115,1.7085061666666543,0.8643486784637407,0.0,10.453,9.166666666666694e-06,13.411000627067448,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0219135558444993,0.1180000000000003,1.666666666666631e-06,-0.0363093537247975,-0.8501179890411321,0.0223029464695187,0.1180000000000003,2.5000000000000942e-06,-0.0314416042104959,-0.8588444300606959,2474.15743333335,639.7999999999997,2.9530965520938963,0.0,20.479,-0.0008433333333333,2.0640984688724107,0.0143708729341292,0.0879999999999991,3.833333333333281e-05,-0.0854548976996948,0.0103594972269669,0.1805330717624888,0.5859999999999985,0.0001333333333332,-0.7607475642257056,-0.7294198916092145,0.1052073864643861,0.3440000000000012,-0.0010333333333332,-0.1023282969620965,-1.3847844569443242,0.0885647581653611,0.277000000000001,0.0004666666666666,0.8797266976057202,-0.6065643522708171,0.0189647260284285,6.666666666662971e-05,-2.112012838337453,5.131465412990163,0.6153166666666667,0.0361070130153255,0.54,0.691,0.6114999999999999,-0.0003833333333333,0.2037578287658427,-0.3420709721404784,0.0,77.134,0.3152470918008428,-0.0005833333333333,0.8153697004035495,0.1209649639333885,0.0239439797583164,0.0949999999999999,0.0001333333333333,0.8293046272668166,-0.2547833381691253,20,73,2,130,0,1,0,2,3,0
948,158.09281666666524,14.861964879059416,142.66,190.6,-2.5000000000000943e-05,0.5175789176193017,0.0,166.42,127.16,1.7020088333333214,0.8654031394415468,0.0,10.68,-1.4333333333333308e-05,14.360034572604569,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0224112195854118,0.120000000000001,-4.666666666666745e-06,-0.0736302759009014,-0.7682781745793545,0.0226045312412997,0.1150000000000002,-7.166666666666543e-06,-0.0713826472294412,-0.7914732960320734,2473.9084333333712,642.0,2.936525474994022,0.0,20.479,-0.0008666666666666,2.030930429764384,0.0140243819432048,0.0969999999999995,-3.333333333331486e-06,-0.0523452042065224,0.1753592540583084,0.1770051874632182,0.5900000000000034,-0.0001833333333333,-0.8949718619305795,-0.5726832159668511,0.1010190562330805,0.3400000000000034,6.666666666662971e-05,-0.3037511867114462,-1.124604801541074,0.0678027777208776,0.2819999999999965,-0.0002666666666666,1.338431877622506,0.7986520164088584,0.0439597795970625,0.0001333333333333,-0.4915682702963133,-1.4733823260595953,0.6226333333333334,0.0321501512006121,0.573,0.703,0.62,-0.0006166666666666,0.5295883112146964,-0.3737824612118037,0.0,76.902,0.3496857680674022,-0.0081,0.6593062799610904,-0.5657450063353302,0.0232292679369989,0.0929999999999999,-0.0004333333333333,0.9475638239458982,0.278512884727248,20,73,2,130,0,1,0,2,3,0
949,158.084808333333,14.836867762321184,142.66,190.52,2.000000000000076e-05,0.5207073894443699,0.0,166.34,127.22,1.704053499999982,0.8649896902879297,0.0,10.75,-1.7000000000000013e-05,13.978542659062072,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0221905193563724,0.120000000000001,-4.833333333333616e-06,-0.1047494800164417,-0.7569756965650467,0.0226339960328857,0.1159999999999996,-3.999999999999856e-06,-0.0752460115983795,-0.7982937915097335,2472.975566666661,642.5999999999999,2.932577712280897,0.0,20.479,-0.00051,2.060245778796399,0.0146230168645947,0.0890000000000004,5.499999999999912e-05,-0.0895387700630493,-0.0268780511727784,0.1836866255035702,0.597999999999999,0.0002666666666666,-0.8463547997542801,-0.6768439511888622,0.0957710232214788,0.3280000000000029,-0.0007166666666666,-0.4083517617797031,-0.8371175271329592,0.058538961384705,0.1990000000000051,-0.0002,1.188834991419293,0.0823923994924302,0.0441387836513682,-0.0002666666666666,0.0704908316128912,-1.6202855041632351,0.6217166666666667,0.0286444245108111,0.578,0.696,0.6174999999999999,-0.0004166666666666,0.9435101907365292,0.2383027492725213,0.0,77.296,0.3233164304001061,-0.0006,0.3835034675913412,-1.1582107243416455,0.0229282152719211,0.076,-4.999999999999819e-05,0.3859067004019971,-1.119746658960277,20,73,2,130,0,1,0,2,3,0
950,158.0856299999995,14.84776238034225,142.66,190.56,1.5000000000000568e-05,0.5180647946973163,0.0,166.23,127.17,1.706153166666656,0.8686307790847229,0.0,10.461,-1.0499999999999993e-05,13.718129957837746,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0210009517006571,0.0969999999999995,-5.499999999999913e-06,0.0172841230755972,-1.0273431064372174,0.0216195532870902,0.1080000000000005,-5.999999999999932e-06,0.0236535996742935,-1.0115475028600138,2473.663500000049,637.7999999999997,2.930593829994188,0.0,20.479,-0.0001666666666666,2.0848650527348718,0.0128401625768523,0.0760000000000005,2.333333333333521e-05,0.1262007011126142,0.0095649810612621,0.1919289647239317,0.6599999999999966,0.0,-0.8411960058972203,-0.6144096889625699,0.1012221100133544,0.3899999999999934,0.0003833333333333,-0.5694574980531875,-0.768829042627976,0.0351808778552592,0.1090000000000017,0.0003333333333332,0.8828565796658979,-0.80118354272919,0.0392822973983058,-0.0025999999999999,-0.5153776996009967,0.5052392924411375,0.6195499999999998,0.0280893959825886,0.578,0.686,0.612,-0.0003333333333333,0.7247646977126391,-0.4161922242678617,0.0,76.942,0.1919383292159809,0.01325,0.1837655960625201,-0.2973561832718823,0.0115494588617822,0.048,0.0006166666666666,-0.1242270522105205,-0.8523871507094904,20,73,2,130,0,1,0,2,3,0
951,158.12823499999948,14.805718286125282,142.74,190.55,-1.000000000000038e-05,0.5257586450452458,0.0,166.26,127.075,1.7041128333333195,0.8619425650443919,0.0,10.625,1.3000000000000013e-05,13.406850520157576,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0223533815332764,0.1139999999999989,-2.000000000000076e-06,-0.0742911277146069,-0.7702317980883544,0.0227135880617504,0.1180000000000003,-2.3333333333335204e-06,-0.0600788685535015,-0.8128646291704089,2472.1768333333653,639.4000000000001,2.934117578023059,0.0,20.479,-0.0001966666666666,2.0557627733316544,0.0142499118905658,0.0969999999999995,8.333333333331675e-06,0.0676106403458598,0.0088937138523084,0.1938951578101479,0.6799999999999997,0.0,-0.8889000002869891,-0.4323414879262874,0.1009333443416993,0.3160000000000025,-0.00065,-0.5680603909624615,-1.0455316967315098,0.0662409658410531,0.2690000000000054,-0.0004666666666666,0.6951493596156553,-0.2545679656580035,0.0155590273903383,6.666666666674815e-05,2.518079250368339,14.56422546443363,0.6217166666666665,0.0327266922998473,0.575,0.7,0.614,-0.0005666666666666,0.6214494045190576,-0.5444555947959993,0.0,76.999,0.2650021048134439,-0.0052666666666666,0.0835862007002504,-0.6515582769562713,0.0187113972992101,0.076,-0.0002333333333333,0.6104544803790204,-0.2987605454965876,20,73,2,130,0,1,0,2,3,0
952,158.12718666666652,14.830270077957188,142.76,190.69,5.000000000000189e-06,0.5132965650416654,0.0,166.2,127.22,1.6992658333333115,0.8660759834829381,0.0,10.594,0.0,13.897311827024875,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0223519278711156,0.1180000000000003,6.666666666666821e-06,-0.0661186946441252,-0.806814404557417,0.0227246194045871,0.1140000000000007,5.833333333333357e-06,-0.0402532516941378,-0.8301236312286355,2470.883433333366,641.5999999999999,2.954647729402588,0.0,20.479,-0.00028,2.078516354420545,0.0149683546746683,0.0880000000000009,-2.16666666666665e-05,-0.1368298758423399,-0.0033318107118525,0.1854481621190499,0.6640000000000015,0.0,-0.8834593095659924,-0.4958187473952327,0.0998660144059703,0.3509999999999991,-0.0007166666666666,-0.6568459195142615,-0.8548928838482253,0.0850318551419936,0.2660000000000053,-0.0013666666666666,0.4962631670199451,-0.8192015338043164,0.0486829282192429,0.0012999999999999,-0.357748116303069,-1.677265446103667,0.6260500000000004,0.0357847383670748,0.578,0.715,0.6225,-0.0004833333333333,0.8809404965200013,0.0356539341557726,0.0,77.03,0.3811940228486744,-0.0096833333333333,0.0404822780143667,-1.3024981303699734,0.0292963023832928,0.0959999999999998,-0.0007333333333333,0.3130972952019762,-0.962411704608269,20,73,2,130,0,1,0,2,3,0
953,158.09180333333282,14.858830609483505,142.72,190.57,-1.666666666666572e-05,0.5108132971355066,0.0,166.39,127.16,1.7055931666666533,0.8696005485202165,0.0,10.789,-4.000000000000003e-06,14.388366209168602,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0219480913970262,0.1130000000000013,2.666666666666669e-06,-0.0291174538100675,-0.8543124964958899,0.0223509744250671,0.1170000000000008,2.666666666666669e-06,0.0051343601219219,-0.8890272531720509,2469.379900000041,640.4000000000001,2.935081372409268,0.0,20.479,-5.833333333333357e-05,2.0645709702921438,0.0140239077609947,0.0769999999999999,1.5000000000000568e-05,0.2272016316366324,-0.284484064767406,0.1881340915115832,0.6529999999999987,-0.0012333333333333,-0.8553218564693347,-0.5510673014608733,0.1071037606975381,0.355000000000004,-6.666666666662971e-05,-0.6136022373625393,-0.830221770968933,0.0593815604562752,0.196000000000005,0.0015,0.3606059420642535,-1.057176193210891,0.0387173374888072,-0.0012333333333333,0.4384702213479645,-1.660529776393099,0.6199833333333332,0.0304206572724668,0.576,0.686,0.6225,-0.0004,0.6079138625737518,-0.4676120833324377,0.0,77.479,0.2439002727664638,0.0059666666666666,0.2766961487014301,-0.8429561064078963,0.0200942501449765,0.076,0.0006333333333333,-0.0801785497941445,-0.9762457967418564,20,73,2,130,0,1,0,2,3,0
954,157.97158333333266,14.79441099851762,142.69,190.52,1.1666666666670266e-05,0.5585982975495347,0.0,166.41,127.1,1.7097234999999875,0.8636958309388175,0.0,10.828,1.6833333333333293e-05,14.268882773525284,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0228656804786124,0.1210000000000004,-6.666666666666821e-06,-0.0574272839118909,-0.7467833701434543,0.0233213348906816,0.1219999999999998,-7.16666666666684e-06,-0.0584914763750871,-0.774950859715144,2468.479766666677,641.4000000000001,2.963218902398296,0.0,20.479,-3.3333333333344463e-06,2.50902630012234,0.0143135425384493,0.0869999999999997,1.666666666665743e-06,-0.124857767031305,-0.0966827954801048,0.1934115962282391,0.6640000000000015,-5.000000000000189e-05,-0.8487846243330509,-0.5846906666702041,0.1114633671760468,0.3629999999999995,0.0001166666666667,-0.5360606207278614,-1.006005988528024,0.073357912547546,0.2700000000000031,0.0001333333333333,0.5454495280629628,-0.3841115496463194,0.045518421179415,-0.0002,-0.2785823835319549,-1.6807226649599774,0.6253500000000002,0.0332369397909414,0.572,0.7,0.6165,-0.0006333333333333,0.950448227677886,0.1432846074125682,0.0,77.52,0.3389189984347293,-0.0042999999999999,0.0571214727229004,-0.8486869991863077,0.0240453506709486,0.0949999999999999,-0.0002833333333333,0.3622092636566315,-0.3061698517622324,20,80,2,130,0,1,1,2,3,0
955,158.00055833333295,14.788749807593804,142.68,190.61,-3.333333333330302e-06,0.5636312746248415,0.0,166.44,127.19,1.709517166666652,0.8654315068442098,0.0,10.555,-4.000000000000003e-06,14.059465576457852,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0212018760150029,0.1099999999999994,-2.5000000000000942e-06,0.0357291864600436,-0.9607500765819936,0.0216639547943891,0.1139999999999989,-4.833333333333319e-06,0.0085013205506576,-0.982033715316371,2472.211233333401,638.5999999999999,2.954360055066919,0.0,20.015,-0.0001149999999999,2.336888796641201,0.0136805214325575,0.0870000000000015,5.000000000000189e-06,0.1250944779037116,-0.1059553230146654,0.1786812338588838,0.6129999999999995,-0.0001333333333333,-0.9542620713530096,-0.3472224949981055,0.0980112961176759,0.3249999999999957,0.0,-0.634748763512464,-0.9564353342184396,0.0499929550592441,0.2000000000000028,0.0010999999999999,-0.1091268629637275,-0.026657764251285,0.0142549309207558,0.0001333333333332,-0.7053526209138901,0.0263920212889874,0.6283999999999996,0.0315400274783224,0.587,0.711,0.621,-0.0001333333333333,1.2712695258415894,0.7714528576889803,0.0,77.163,0.1569515813519855,0.0048333333333333,-0.3943072092740735,-0.2833927116645407,0.012940204360399,0.0550000000000001,0.0003333333333333,-0.1917261460014628,-0.4118049772299761,20,80,2,130,0,1,1,2,3,0
956,157.99564333333197,14.804151916026376,142.72,190.58,-4.6666666666666855e-05,0.5528306734921449,0.0,166.44,127.21,1.7124791666666597,0.8648033222835059,0.0,10.594,-1.4166666666666624e-05,13.433232488840574,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0219212162578226,0.1099999999999994,-2.166666666666946e-06,-0.0174560861159232,-0.8779004688202114,0.0222516612088974,0.1129999999999995,1.6666666666687036e-07,-0.0248734705943726,-0.923684627786848,2473.0478333333367,641.5999999999999,2.96151034570341,0.0,20.134,-0.0001566666666666,2.398063184955973,0.0141426525879066,0.091000000000001,3.666666666666411e-05,0.2367875301185465,0.2701130355122654,0.1956604619970235,0.6210000000000022,0.0001333333333333,-0.7963544946804054,-0.6731653278056231,0.1026783759556455,0.3359999999999985,-0.0002666666666666,-0.5459949525111931,-1.188243926244679,0.0603526557456724,0.1880000000000024,-0.0013666666666666,0.2287905933615443,-1.2671809268880672,0.0157331567786691,-0.0001333333333332,-1.2537234910479382,1.4610552225821332,0.62825,0.0307753283221046,0.579,0.707,0.62,-0.00055,0.811857781083946,0.0334302457759254,0.0,76.803,0.2048283692102568,-0.0024666666666666,0.0484204785947838,-1.248172748141574,0.0163218582139275,0.0570000000000001,-0.0004,0.2455648852676303,-1.253236786701349,20,80,2,130,0,1,1,2,3,0
957,158.00162833333275,14.800693260740443,142.6,190.61,3.5000000000001325e-05,0.5504181386902811,0.0,166.41,127.215,1.7191571666666592,0.8674978248572235,0.0,10.336,0.0,13.379237185896963,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0223086111027408,0.1159999999999996,-1.666666666666631e-06,-0.036123723074259,-0.7971169009214787,0.0227342830666718,0.1159999999999996,-2.8333333333332432e-06,-0.0405361937168868,-0.8434145190404618,2475.028733333373,641.7999999999997,2.9620694065298383,0.0,20.479,-0.0001866666666666,2.514135150180693,0.0145976786586848,0.1020000000000003,-6.666666666665932e-06,0.0002482033101279,0.2345011416750568,0.1909028810678351,0.625,-0.0018166666666665,-0.7815671239750462,-0.6326797853336741,0.108645135903802,0.3090000000000046,-0.0002,-0.4903157587757001,-1.4136194643435065,0.0852961247002991,0.269999999999996,-0.0015666666666666,0.3282971364624519,-1.0703366240943195,0.0137334142392425,6.666666666662971e-05,-0.5013455490124676,-0.1031583632131409,0.6283833333333335,0.0293888253517481,0.588,0.7,0.623,-0.0002333333333333,0.8065986071844623,-0.3586888138407875,0.0,76.987,0.2583482060234897,-0.0057166666666666,0.1150303151915533,-1.1649172370446077,0.0238729274842166,0.078,-0.00045,0.2197407360525925,-1.1547999065507928,20,80,2,130,0,1,1,2,3,0
958,158.02095666666648,14.7798707273817,142.69,190.55,3.333333333330302e-06,0.5559233627782767,0.0,166.63,127.24,1.7098921666666536,0.864013461047931,0.0,10.609,-2.466666666666669e-05,14.033586779544788,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0218568378412036,0.1129999999999995,-2.5000000000000942e-06,0.0276339128663831,-0.8602159990578571,0.0221127992097085,0.1089999999999999,-2.166666666666946e-06,0.0038179156435715,-0.9238986824603624,2474.6531666667142,641.5999999999999,2.960563021108569,0.0,20.479,-2.3333333333332245e-05,2.4910776422265872,0.0137863019777684,0.0839999999999996,3.666666666666707e-05,0.0226213291483554,-0.0703257355724789,0.1990078802180677,0.6640000000000015,0.0016999999999999,-0.838271868871024,-0.5418617957961098,0.1060343379916779,0.2849999999999966,-0.0002666666666666,-0.3924552293010832,-1.5413123774809474,0.0778088737441512,0.2689999999999983,0.0012333333333333,0.1211515831908179,-1.012473771898864,0.0112979226212399,-0.0002666666666666,-0.2606113678561894,-0.4905397542557597,0.6328666666666667,0.0346907608577397,0.581,0.716,0.6275,-0.0005666666666666,0.903641964015984,0.2512730234658753,0.0,77.013,0.2318128046266836,0.0047333333333333,0.3297042405949478,-0.7357423839977599,0.020607839662506,0.0770000000000001,0.0005166666666666,0.3052170310938644,-0.9083957153091072,20,80,2,130,0,1,1,2,3,0
959,158.0220866666669,14.788353258983934,142.77,190.57,1.6666666666698875e-06,0.5551617528703052,0.0,166.18,127.19,1.7145329999999892,0.8635290668207733,0.0,10.297,1.950000000000004e-05,13.480930435735235,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0215278827879875,0.1099999999999994,3.666666666666707e-06,0.0101038851826448,-0.9218482798272412,0.0219635615180134,0.1130000000000013,3.666666666666707e-06,-0.0097361208580187,-0.9301941843451093,2475.427133333358,639.7999999999997,2.961186769431395,0.0,20.479,-0.0001966666666666,2.4850455758162413,0.0141116357623377,0.0830000000000001,3.3333333333344463e-06,0.09186961883545,0.0294777749466268,0.1982630575775525,0.6799999999999997,0.0009833333333332,-0.8080567652732877,-0.6388019005745491,0.1061511448621993,0.2850000000000037,-6.666666666662971e-05,-0.4166906782034726,-1.5060798113307452,0.0581157155069865,0.1910000000000025,0.0001333333333333,1.020977229506997,-0.5881716506138646,0.0177185637115414,-0.0003833333333333,-1.4173209912367335,2.866516208578357,0.6339166666666668,0.0286544305280856,0.59,0.709,0.6245,-0.0001666666666666,1.0352315729411916,0.1532677280659924,0.0,76.993,0.1527172732717407,0.0072666666666666,0.3698033372739621,-1.0254115097658256,0.0140467869002922,0.048,0.0004333333333333,0.632486773735759,-1.0881753570826822,20,80,2,130,0,1,1,2,3,0
960,157.99965499999988,14.807245585556409,142.69,190.59,-1.000000000000038e-05,0.5555535223518486,0.0,166.14,127.095,1.702383999999988,0.8618791024329819,0.0,10.422,-1.4166666666666624e-05,13.99897714009752,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0220052269523,0.1199999999999992,-4.833333333333319e-06,-0.0082625749184484,-0.8224424248020341,0.0224064267807996,0.1219999999999998,-3.333333333333262e-06,-0.004052541098803,-0.8603891835602977,2472.4423666667108,642.0,2.963939648215513,0.0,20.479,-0.000225,2.501879238598602,0.0147667711621585,0.1050000000000004,2.000000000000076e-05,0.093441683283478,0.4298579395115864,0.1950609021704645,0.6920000000000002,0.0017666666666665,-0.8231886742490396,-0.5117039526166645,0.1096513097150331,0.2850000000000037,-0.0001833333333333,-0.3650967186437466,-1.5563803596904544,0.0717303205687032,0.2779999999999987,-0.0011666666666666,-0.2288580512178594,-0.5298375556265338,0.0238607709198349,-0.0001333333333333,2.252406972429478,7.202198375443008,0.6291166666666668,0.0351279051783937,0.582,0.716,0.626,-0.0006833333333333,0.8750576906887814,-0.0723307743783352,0.0,77.13,0.2297153891231497,-0.0033166666666666,-0.2508032224951038,-0.648600368514975,0.021496356280387,0.074,-0.0004166666666666,-0.2333897746780933,-1.0247456129554686,20,80,2,130,0,1,1,2,3,0
961,158.0142433333334,14.796750354749625,142.65,190.58,-3.5000000000001325e-05,0.5524421129120403,0.0,166.24,127.175,1.709076999999985,0.8627298101979998,0.0,10.516,1.3333333333333345e-06,14.149964118330704,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0219308642423563,0.1180000000000003,-1.3333333333334825e-06,0.0107761414530449,-0.8426504231277869,0.0222545533162442,0.1239999999999987,-1.8333333333335012e-06,0.0025045567112344,-0.8781387477984177,2470.8523000000187,639.5999999999999,2.962106815152864,0.0,20.479,-3.833333333333429e-05,2.529354061025169,0.0145031015839907,0.1089999999999999,1.99999999999978e-05,0.2001884887116438,0.695230886536121,0.1960553571202672,0.652000000000001,0.0001333333333333,-0.8158802303603839,-0.6661243277359117,0.1085379234799222,0.3089999999999975,0.0,-0.3603436211496539,-1.554006391627601,0.0717595212420548,0.2609999999999957,0.0001333333333333,0.2422243639007249,-0.6785473438470615,0.0122815466814592,-0.0001333333333332,-0.3532327616762197,-0.555601593498011,0.6320499999999996,0.0283921497366202,0.587,0.69,0.6275,-0.0001,0.2548631402615166,-0.9784147949836304,0.0,77.19,0.2655962532157075,0.0003833333333333,0.4314545887127815,-0.6772224165183487,0.0191741724433908,0.08,1.666666666666483e-05,0.2805705072824045,-0.4227900652752843,20,80,2,130,0,1,1,2,3,0
962,158.00049333333274,14.798532184757043,142.7,190.57,-6.66666666666534e-06,0.5559633717138968,0.0,166.4,127.23,1.708578999999996,0.8645264463425582,0.0,10.672,1.566666666666668e-05,14.142074049990589,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0219829347897914,0.1210000000000004,-3.0000000000001136e-06,-0.008900634554743,-0.8296291142868903,0.0225613762133181,0.1290000000000013,-2.000000000000076e-06,-0.0120411008691455,-0.839428161489371,2471.429233333402,639.8000000000002,2.954500083864535,0.0,20.108,-0.0002566666666666,2.367160431653706,0.0139126077913365,0.0929999999999999,-1.1666666666666122e-05,0.0543404974914116,0.0260358301453251,0.1761298597626191,0.6319999999999979,0.0002,-0.7839022000761516,-0.6871025753311204,0.1027871263015625,0.2689999999999983,6.666666666662971e-05,-0.4576232030806997,-1.4605624812436917,0.0659809294838718,0.1950000000000002,-0.00045,0.936724056502232,-0.7117549762298903,0.0119123068947841,0.0001333333333333,-0.6552021778205628,-0.2156365268097713,0.6319666666666666,0.0341164509030793,0.578,0.705,0.627,-0.0007,0.52806001239929,-0.6331275080729424,0.0,76.885,0.196448237457097,0.0002166666666666,0.654903029426561,-0.8886295236121762,0.0164169543122008,0.0569999999999999,8.333333333333156e-05,0.8038299737606709,-0.7389663712110255,20,80,2,130,0,1,1,2,3,0
963,157.98168999999902,14.799744659190276,142.65,190.56,1.166666666666553e-05,0.5630695607457654,0.0,166.59,127.12,1.709189999999991,0.8614683150876875,0.0,10.617,-1.4333333333333346e-05,14.250775779702586,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0222370080515192,0.1159999999999996,1.666666666666631e-06,-0.0099498337325525,-0.805794484897647,0.0225646401822752,0.1180000000000003,2.16666666666665e-06,-0.0002850423093975,-0.8636193460888952,2474.2353666666854,643.7999999999997,2.9559226675251327,0.0,20.106,-0.0002916666666666,2.35542897846105,0.0147134949394538,0.0969999999999995,1.4999999999997608e-05,-0.0457660398956343,0.0525929413911323,0.1858431656591712,0.6640000000000015,0.0,-0.8276450495084161,-0.5688414479263324,0.1039617597965711,0.2849999999999966,-0.00045,-0.5144904602986365,-1.4352558620552194,0.0789900767326015,0.3400000000000034,0.0003333333333333,0.6013386380220208,-0.1091794396964251,0.0105658122682952,-6.666666666662971e-05,-0.5497467824961304,0.1752974369343434,0.62685,0.0310959938470108,0.584,0.689,0.619,-0.0004833333333333,0.6610178185925936,-0.787446362409439,0.0,77.244,0.2455258891078948,0.0007999999999999,0.1967785206583191,-0.5405105797868943,0.0217602785419263,0.0939999999999998,0.0001166666666666,0.5243412917756957,-0.2193410920849476,20,80,2,130,0,1,1,2,3,0
964,157.92189833333282,14.727304878342917,142.66,190.55,-5.000000000000189e-06,0.6021248277226441,0.0,166.28,127.1,1.722248999999981,0.8638057580646493,0.0,10.539,1.4333333333333346e-05,13.790741556919125,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0219452170339384,0.1099999999999994,-3.333333333333262e-06,-0.0347320862693076,-0.8574989525449839,0.0224202893008395,0.1129999999999995,-3.999999999999856e-06,-0.0355396440787201,-0.8953665281204581,2472.4390333333417,636.5999999999999,2.945931692283451,0.0,20.479,-0.0002066666666666,2.5299717250085143,0.0150608276849433,0.0860000000000003,4.50000000000017e-05,-0.0514994699532981,-0.2185809100914202,0.1750432160924836,0.6640000000000015,0.0002666666666666,-0.8511749565456941,-0.4954343062689545,0.1053282949744382,0.2850000000000037,0.0001833333333333,-0.4944706262414579,-1.401396716135062,0.0590305264719509,0.1870000000000047,-0.00045,0.2545979906385949,-1.2375634875168735,0.0290832664755671,0.0018833333333333,1.839821423998357,4.034677266042746,0.626683333333333,0.0243464519431933,0.576,0.679,0.623,-0.0007333333333333,0.4708240107468032,-0.0549567289478671,0.0,77.261,0.235979933233504,-0.0018,-0.7181759331341986,0.6107196298292066,0.0183641861603865,0.0729999999999999,-6.666666666666672e-05,-0.2071539969127071,-0.6067949374913151,20,90,2,130,0,1,2,2,3,0
965,157.91117499999964,14.753085682980718,142.72,190.63,2.5000000000000943e-05,0.6030080746634701,0.0,166.28,127.2,1.7178049999999885,0.8643803900145248,0.0,10.516,-2.2166666666666703e-05,13.578415332482532,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0218527302540335,0.1150000000000002,6.666666666665932e-07,-0.0054307707910928,-0.857466647069248,0.0223635031816476,0.1189999999999997,9.999999999997418e-07,-0.0233844581186072,-0.8662191263163277,2470.853866666655,639.5999999999999,2.945531717477156,0.0,19.976,8.333333333333156e-06,2.4797344899969964,0.0138351769855764,0.0749999999999992,1.1666666666666122e-05,0.0357264890813198,-0.3143169074439762,0.1911430848576236,0.6640000000000015,0.0013,-0.8753327046007763,-0.5254285552916711,0.1039241430082545,0.3160000000000025,-0.0001333333333332,-0.4688179681379481,-1.398836716280403,0.0680890328091756,0.2689999999999983,0.0013666666666666,0.6722565097234294,-0.8541112128566835,0.0292131772017726,0.0,1.8183492169137525,2.5053493852029627,0.6278333333333334,0.0302826499647717,0.582,0.7,0.6234999999999999,-0.0004166666666666,0.9069292024137148,0.1635127792999275,0.0,77.125,0.2411751230952312,0.0005333333333333,0.0908304748266172,-0.4313027966503151,0.0192036671845075,0.0749999999999999,-6.666666666666672e-05,0.4464780541971458,-0.5830959590848432,20,90,2,130,0,1,2,2,3,0
