Cycle_ID,PS1_mean,PS1_std,PS1_min,PS1_max,PS1_range,PS1_median,PS1_rms,PS1_slope,PS1_skew,PS1_kurtosis,PS2_mean,PS2_std,PS2_min,PS2_max,PS2_range,PS2_median,PS2_rms,PS2_slope,PS2_skew,PS2_kurtosis,PS3_mean,PS3_std,PS3_min,PS3_max,PS3_range,PS3_median,PS3_rms,PS3_slope,PS3_skew,PS3_kurtosis,PS4_mean,PS4_std,PS4_min,PS4_max,PS4_range,PS4_median,PS4_rms,PS4_slope,PS4_skew,PS4_kurtosis,PS5_mean,PS5_std,PS5_min,PS5_max,PS5_range,PS5_median,PS5_rms,PS5_slope,PS5_skew,PS5_kurtosis,PS6_mean,PS6_std,PS6_min,PS6_max,PS6_range,PS6_median,PS6_rms,PS6_slope,PS6_skew,PS6_kurtosis,EPS1_mean,EPS1_std,EPS1_min,EPS1_max,EPS1_range,EPS1_median,EPS1_rms,EPS1_slope,EPS1_skew,EPS1_kurtosis,FS1_mean,FS1_std,FS1_min,FS1_max,FS1_range,FS1_median,FS1_rms,FS1_slope,FS1_skew,FS1_kurtosis,FS2_mean,FS2_std,FS2_min,FS2_max,FS2_range,FS2_median,FS2_rms,FS2_slope,FS2_skew,FS2_kurtosis,TS1_mean,TS1_std,TS1_min,TS1_max,TS1_range,TS1_median,TS1_rms,TS1_slope,TS1_skew,TS1_kurtosis,TS2_mean,TS2_std,TS2_min,TS2_max,TS2_range,TS2_median,TS2_rms,TS2_slope,TS2_skew,TS2_kurtosis,TS3_mean,TS3_std,TS3_min,TS3_max,TS3_range,TS3_median,TS3_rms,TS3_slope,TS3_skew,TS3_kurtosis,TS4_mean,TS4_std,TS4_min,TS4_max,TS4_range,TS4_median,TS4_rms,TS4_slope,TS4_skew,TS4_kurtosis,VS1_mean,VS1_std,VS1_min,VS1_max,VS1_range,VS1_median,VS1_rms,VS1_slope,VS1_skew,VS1_kurtosis,SE_mean,SE_std,SE_min,SE_max,SE_range,SE_median,SE_rms,SE_slope,SE_skew,SE_kurtosis,CE_mean,CE_std,CE_min,CE_max,CE_range,CE_median,CE_rms,CE_slope,CE_skew,CE_kurtosis,CP_mean,CP_std,CP_min,CP_max,CP_range,CP_median,CP_rms,CP_slope,CP_skew,CP_kurtosis,Cooler_Condition,Valve_Condition,Pump_Leakage,Accumulator_Pressure,Stable_Flag
1027,158.85945999999967,14.790019202435136,143.41,191.06,47.650000000000006,153.7,159.54645937625654,1.3333333333335417e-05,1.305221238866068,0.46054870187306873,107.09062999999985,46.919719748218235,0.0,166.86,166.86,127.755,116.91818992375953,1.1666666666667898e-05,-1.7881567429440839,1.3288751434729376,1.80202500000001,0.9064997998023395,0.0,10.828,10.828,2.078,2.0171851644473713,1.3166666666666698e-05,0.46357518098099126,12.155957789975258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,9.062073333333299,0.023360492764970226,9.003,9.123,0.11999999999999922,9.061,9.062103442983462,-3.666666666666707e-06,0.04543355056471043,-0.8188224626823635,8.983343333333325,0.023088506279580603,8.925,9.046,0.12099999999999866,8.983,8.983373003703367,-3.0000000000001136e-06,-0.0072773504308363615,-0.7846606102993876,2463.481100000063,197.70895836082403,2256.0,2897.4,641.4000000000001,2394.6,2471.4020236038887,-0.000533333333333303,1.2856910804046624,0.42184921159859634,6.6374900000000014,3.058220851502827,0.0,20.479,20.479,7.807,7.308145337680871,0.00017166666666666627,-1.2344258085918427,1.882499174509535,9.664439999999997,0.01388667466794455,9.617,9.704,0.08699999999999974,9.664,9.664449976761917,1.6666666666666312e-05,-0.16433145307424774,-0.068727024505852,45.7092,0.20909557623249764,45.277,45.965,0.6880000000000024,45.777,45.709678248703526,0.0006500000000000246,-0.6910493981212654,-0.6976291521512024,50.60303333333332,0.11262474071988876,50.375,50.762,0.38700000000000045,50.633,50.60315866491603,0.00013333333333325942,-0.4884860957271067,-0.9582855621579767,47.90649999999999,0.08061131020727424,47.773,48.035,0.26199999999999335,47.867,47.906567821472386,0.0,0.2843833544124773,-1.298702204401802,41.136133333333326,0.03358346153821711,41.086,41.191,0.10500000000000398,41.117,41.136147042068316,-0.00013333333333337787,0.36626886630014394,-1.4570000009393393,0.6262666666666667,0.03228821594465834,0.586,0.701,0.11499999999999999,0.6145,0.6270984505376062,-0.000316666666666667,1.0106836531491148,-0.00282312761493575,58.81454999999999,24.16541995112369,0.0,81.382,81.382,69.4605,63.585523612821405,0.0018166666666668144,-1.8525739790337474,1.7611259528585386,28.290699999999998,0.3447230434227843,27.746,28.848,1.1020000000000003,28.256500000000003,28.292800152453395,0.005500000000000031,0.08403003206211328,-1.3757714147389681,1.7615666666666658,0.026687929023353506,1.714,1.809,0.09499999999999997,1.7614999999999998,1.761768817599706,0.0003166666666666651,0.09807092109076851,-1.2033849394008542,20,73,0,130,0
1028,158.8745166666667,14.78302448417527,143.13,191.02,47.890000000000015,153.72,159.56080301554726,-4.6666666666666855e-05,1.3058042021104583,0.463661868851418,107.09267099999995,46.93015329017602,0.0,166.89,166.89,127.675,116.9242467145015,-5.1666666666667044e-05,-1.7879343583738472,1.3281288081097413,1.8028183333333467,0.9068244688640348,0.0,11.086,11.086,2.086,2.018039781652794,9.000000000000044e-06,0.4717633359146127,12.268738583618756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,9.061655666666638,0.02272165122863119,9.005,9.116,0.11099999999999888,9.061,9.061684153327434,1.3333333333334825e-06,0.035471117043967694,-0.8572784310157058,8.982457333333272,0.02232094336915162,8.925,9.035,0.10999999999999943,8.982,8.982485066487241,1.3333333333334825e-06,-0.00585453478287695,-0.8600275629458478,2459.354300000045,198.40046034433158,2252.0,2895.6,643.5999999999999,2388.7,2467.3439799900975,-0.0008666666666667122,1.3125519284654947,0.4658055033053916,6.644780000000002,3.066360176974214,0.0,20.479,20.479,7.8134999999999994,7.318173678133999,-0.00015999999999999866,-1.2289884580228672,1.8373840265559496,9.666216666666664,0.014141300820253014,9.624,9.712,0.08799999999999919,9.667,9.666227010748992,5.000000000000189e-06,-0.13462096276856894,-0.042255863723913656,45.70946666666669,0.20599275607543982,45.277,45.953,0.6760000000000019,45.781,45.70993082434788,0.000783333333333284,-0.7221421155146371,-0.7214788955024574,50.616916666666654,0.11481003029158894,50.363,50.789,0.42600000000000193,50.643,50.617046873393676,0.0003833333333332689,-0.5247557005672642,-0.845189412393192,47.91071666666665,0.07411344719789849,47.832,48.031,0.19899999999999807,47.8965,47.910773989956255,-0.00018333333333337977,0.46789912714387644,-1.365292930269794,41.13723333333334,0.037145823752102125,41.078,41.191,0.11299999999999955,41.125,41.13725010417363,0.0011000000000000417,0.021248029718168283,-1.7280262270543894,0.6184333333333333,0.03552762618332701,0.573,0.705,0.132,0.6094999999999999,0.6194529844951915,-0.0008833333333333342,1.0157586627235775,0.05371479793028122,59.051666666666684,24.09768478551875,0.0,81.483,81.483,69.63550000000001,63.77928933543658,0.0006000000000000227,-1.88172555278138,1.87635581713816,28.20843333333333,0.31930488912984434,27.743,28.717,0.9740000000000002,28.255499999999998,28.21024045862306,-0.008816666666666665,0.044919588527915354,-1.4611848402716252,1.762666666666666,0.022769619135057016,1.731,1.805,0.07399999999999984,1.7595,1.7628137262153747,-0.0003499999999999985,0.25376960954516853,-1.2738010184550332,20,73,0,130,0
1029,158.87314166666675,14.799997068015402,143.33,191.08,47.75,153.69,159.56100731773276,1.8333333333335606e-05,1.3042563769633408,0.4563995415891018,107.08469783333345,46.921277153556595,0.0,166.81,166.81,127.735,116.91338144018026,3.6666666666666476e-05,-1.7877902349363197,1.3281447550748444,1.7885983333333408,0.9033855046419808,0.0,10.992,10.992,2.062,2.0037937438768427,5.1666666666666895e-06,0.5345559752325723,12.66995711554284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,9.064009999999975,0.022464614396868907,9.003,9.121,0.11800000000000033,9.062,9.064037838568376,1.3333333333334825e-06,0.06908913038598848,-0.9036846758575594,8.98380199999998,0.022360011836609826,8.922,9.043,0.12099999999999866,8.983,8.983829826156152,1.8333333333335014e-06,0.024836266602042117,-0.8605287858542323,2460.367700000052,196.13731755254886,2254.0,2889.8,635.8000000000002,2392.0,2468.1732245813014,0.0002666666666667273,1.2849077512386522,0.41748793086937397,6.6310516666666715,3.0679909983022946,0.0,20.479,20.479,7.8134999999999994,7.30639548420879,-0.00018166666666666665,-1.2211783472177873,1.841167306968237,9.670161666666663,0.01310199210892074,9.632,9.713,0.08099999999999952,9.67,9.670170542532677,-8.333333333334636e-06,-0.015045339140887038,-0.032685023648112654,45.71853333333333,0.21940840660487204,45.27,45.969,0.6989999999999981,45.785,45.71905981316765,0.0012333333333334195,-0.6596500733738773,-0.8605984466902403,50.6345,0.11572272896885903,50.398,50.797,0.3989999999999938,50.641,50.63463223920957,0.0006500000000000246,-0.39665213117731524,-0.9714644823554268,47.92459999999999,0.06899449253382521,47.836,48.023,0.18700000000000472,47.93,47.924649663821235,-0.001366666666666679,0.1767052077022296,-1.5039453059783705,41.17291666666667,0.033391761292603926,41.078,41.27,0.19200000000000017,41.172,41.172930207236895,0.0012999999999999308,-0.12970327573974458,3.546889024080203,0.6196666666666667,0.03360390188984343,0.571,0.703,0.132,0.6134999999999999,0.6205771507234213,-0.0003500000000000003,0.952391981880934,0.08419850987594701,58.72946666666669,24.346170782052955,0.0,81.188,81.188,69.518,63.57583099496223,-0.000500000000000019,-1.8183736957498888,1.6217135995519811,28.093383333333342,0.33704629215518117,27.387,28.541,1.154,28.1615,28.09540509258884,-0.008749999999999977,-0.4593879545638954,-0.8982759028900471,1.7579,0.022815710961236014,1.715,1.791,0.07599999999999985,1.7605,1.7580480558467868,-0.0003833333333333318,-0.1950793359757645,-1.316004742801806,20,73,0,130,0
1030,158.86298500000018,14.791102637727008,143.26,191.08,47.82000000000002,153.7,159.55006963442372,1.833333333333087e-05,1.3053501687310713,0.45971370042185633,107.06908116666678,46.92205845911543,0.0,166.79,166.79,127.675,116.8993914095139,-5.000000000000189e-06,-1.7878192989460007,1.3275751165829002,1.7846085000000118,0.9017728360815035,0.0,11.031,11.031,2.055,1.9995053753782837,-1.699999999999998e-05,0.5218236609861757,12.404480978122667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,9.065245499999966,0.022702457203645103,9.01,9.124,0.11400000000000077,9.064,9.065273927291587,2.16666666666665e-06,0.08175635463494689,-0.89901098748977,8.985417666666653,0.022074575599292663,8.926,9.04,0.11399999999999899,8.985,8.985444782053527,2.16666666666665e-06,0.023313141831760472,-0.8910288660647718,2460.4541000000095,196.51992546946622,2256.0,2889.6,633.5999999999999,2392.0,2468.2897843068304,3.333333333330302e-05,1.2857446206172025,0.4198398808376327,6.630733333333336,3.060220075782497,0.0,20.479,20.479,7.809,7.3028468045002795,0.00011166666666666695,-1.2293461385132387,1.8517315345733385,9.670373333333327,0.013622430848502112,9.634,9.711,0.07699999999999996,9.67,9.670382928129925,-6.666666666665932e-06,-0.008828511864596014,-0.25376291854038513,45.74115,0.21890704457981003,45.297,45.988,0.6910000000000025,45.826,45.74167381739182,0.0002666666666666373,-0.718118615404968,-0.8800978138981423,50.649266666666676,0.11066207821813037,50.437,50.809,0.3719999999999999,50.643,50.64938755766614,0.0,-0.2820892313425763,-1.0997501159273648,47.890216666666646,0.07536380467807917,47.781,48.031,0.25,47.855,47.89027596582979,-0.0003833333333332689,0.8538665941699789,-0.7895590328182602,41.205733333333306,0.03866474133137702,41.156,41.277,0.12100000000000222,41.1875,41.205751473550386,0.00020000000000000757,0.7213017847059334,-1.1965580992815348,0.6169166666666667,0.02872124165530145,0.577,0.701,0.124,0.6094999999999999,0.6175848794565273,-0.0004500000000000004,1.107992850070812,0.4993394613177018,58.75936666666667,24.282803589486043,0.0,81.298,81.298,69.52199999999999,63.579223974765,0.0018666666666665795,-1.8300207200480825,1.6693015032146832,27.708333333333332,0.30017376449131766,27.089,28.26,1.171000000000003,27.7075,27.70995922768563,-0.0028499999999999897,0.0056282628344554286,-0.6931009293170591,1.7420166666666665,0.023280529537696392,1.696,1.79,0.09400000000000008,1.737,1.7421722216818865,-0.000150000000000002,0.4239550498742246,-0.6599153049908364,20,73,0,130,0
1031,158.85509166666705,14.793128068743878,143.28,191.06,47.78,153.68,159.54239808427994,-1.0000000000000379e-05,1.3049609276797542,0.46165174366606987,107.07657733333303,46.922347459911414,0.0,166.84,166.84,127.75,116.90637324188084,1.49999999999982e-05,-1.7882193235402561,1.3286629702819814,1.7900915000000108,0.9026173545830248,0.0,10.898,10.898,2.062,2.004780703011337,2.0833333333333333e-05,0.48171728322126567,12.078304451938724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,9.054964833333342,0.022124607641844346,8.998,9.113,0.11500000000000021,9.054,9.054991862567643,5.499999999999913e-06,0.06000955890865836,-0.9291478071358692,8.975653833333343,0.022002007528985967,8.917,9.034,0.11700000000000088,8.975,8.975680800037717,4.833333333333319e-06,0.020376375843813927,-0.9348740691622557,2460.0465333333655,197.32696736123378,2256.0,2891.6,635.5999999999999,2390.0,2467.947908326556,-3.333333333330302e-05,1.2957556926295035,0.43730658235579734,6.628526666666663,3.0536958666434924,0.0,20.479,20.479,7.806,7.298111003312202,-5.833333333333357e-05,-1.237154015505193,1.8713982004990655,9.661310000000004,0.013125188252618146,9.624,9.698,0.07399999999999984,9.662,9.661318915482852,-7.666666666666858e-05,0.05354891833290539,-0.1865669710537059,45.75724999999999,0.20554688232452836,45.289,46.043,0.7539999999999978,45.822,45.75771166790724,0.0,-0.7122448358952344,-0.6455881867285274,50.66524999999999,0.11639839990309149,50.441,50.852,0.41099999999999426,50.645,50.6653837067282,-0.00020000000000000757,-0.20147950215372432,-1.1507989480135346,47.924483333333306,0.07430668244213069,47.836,48.059,0.22299999999999898,47.928,47.924540939376776,0.0014333333333334272,0.39183438139626364,-1.4646836251399458,41.160599999999995,0.029190866151361444,41.105,41.195,0.09000000000000341,41.172,41.16061035099779,6.666666666662971e-05,-0.9654766857934325,-0.6146815236719103,0.6226833333333331,0.03413673078794877,0.58,0.718,0.138,0.6114999999999999,0.6236183528409021,-0.00033333333333333365,1.210509162186951,0.5573184911891449,58.7787333333333,24.223526526820073,0.0,81.509,81.509,69.48400000000001,63.57451320825561,-0.003066666666666625,-1.8390226982960076,1.7122915023179939,27.976133333333333,0.2694204562059499,27.613,28.633,1.0199999999999996,27.96,27.97743061231082,0.006283333333333374,0.5647280598440131,-0.6260545492608918,1.758883333333333,0.021180251546087797,1.73,1.808,0.07800000000000007,1.755,1.7590108536712707,0.00028333333333333173,0.5356819763372986,-0.8657176283825403,20,73,0,130,0
1032,158.86044666666598,14.789100226196544,143.34,191.11,47.77000000000001,153.69,159.5473566081024,1.8333333333335606e-05,1.3044579779286867,0.4581838873561148,107.08377966666664,46.9232913976571,0.0,166.91,166.91,127.735,116.91334886696475,-1.0000000000000379e-05,-1.7879377911326,1.3289024037111048,1.8009041666666807,0.9080379779039943,0.0,11.117,11.117,2.078,2.0168759968905583,-1.699999999999998e-05,0.5148592609537165,12.522976613481303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,9.053831166666678,0.02349693587056721,8.991,9.117,0.12600000000000122,9.053,9.05386165680144,-2.666666666666669e-06,-0.01043077384152867,-0.7277533893858936,8.975978333333344,0.023259446766612672,8.91,9.035,0.125,8.976,8.976008469377302,-2.16666666666665e-06,-0.04089938884278801,-0.7567493579318532,2457.787600000042,195.95209735946213,2252.0,2885.6,633.5999999999999,2389.8,2465.5865653376322,0.0005999999999999849,1.2795772946510586,0.4140166714982625,6.643458333333334,3.06362594294145,0.0,20.479,20.479,7.809,7.315828220030865,-0.00018500000000000108,-1.2235952472714222,1.8609036145435756,9.662118333333328,0.014952625094685576,9.617,9.702,0.08499999999999908,9.662,9.662129903304626,1.6666666666666312e-05,-0.13006239968273905,-0.17670566446053426,45.72038333333334,0.21251541839489202,45.285,45.977,0.6920000000000002,45.781,45.720877232944694,0.0003333333333333854,-0.6323952534688034,-0.8185503437791519,50.65288333333334,0.1126067037179497,50.371,50.809,0.4379999999999953,50.641,50.653008501470076,-0.000333333333333267,-0.40649798895675837,-0.8061739187856873,47.94924999999999,0.06120556211108149,47.848,48.035,0.1869999999999976,47.941,47.949289063377506,-0.00011666666666663162,-0.16151431454710372,-1.0457143729875087,41.177150000000005,0.024282246601169986,41.074,41.207,0.13300000000000267,41.184,41.17715715964374,6.666666666662971e-05,-2.4036202523012653,6.005090661647804,0.6161999999999999,0.03158786686899472,0.568,0.694,0.126,0.6085,0.6170091031203132,-0.0004333333333333337,0.8784495473607379,-0.08571099342509791,59.03541666666668,24.05464147816499,0.0,81.565,81.565,69.5525,63.74798975379537,0.0012500000000000473,-1.8897788392330135,1.9039548842285487,28.17516666666667,0.22836018090337531,27.795,28.668,0.8729999999999976,28.179,28.17609208294625,0.002533333333333291,-0.03328888652842714,-0.5920420755525395,1.7638499999999993,0.017618006886894605,1.732,1.801,0.06899999999999995,1.7625,1.763937985493443,3.333333333333336e-05,-0.04448533751531142,-0.8074257841000674,20,73,0,130,0
1033,158.86504166666649,14.776665233793183,143.33,191.06,47.72999999999999,153.72,159.5507796884203,-4.1666666666666665e-05,1.3070744983090827,0.4665735492770291,107.08675266666708,46.91826270804908,0.0,166.78,166.78,127.66,116.91405378410802,-1.8333333333333238e-05,-1.7888624253865395,1.3302418738961421,1.8041951666666722,0.9088392995518854,0.0,11.195,11.195,2.078,2.0201755052057475,2.6000000000000022e-05,0.5285592724848847,12.742293076307822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,9.057277833333368,0.022390585267895214,9.0,9.111,0.11100000000000065,9.057,9.05730550928361,-7.333333333333414e-06,0.01803913139767074,-0.9082893656703663,8.978988833333316,0.022063424680653906,8.92,9.031,0.11100000000000065,8.979,8.979015940727162,-6.833333333333395e-06,-0.008738399512456323,-0.9112506785891599,2459.798633333358,196.78651144018627,2254.0,2892.4,638.4000000000001,2391.4,2467.657643927417,-0.0003333333333333333,1.2900417203872234,0.43137809016566253,6.626214999999998,3.059502864645657,0.0,20.479,20.479,7.8095,7.2984438755806025,-0.00039,-1.2357385223114563,1.8274200891628514,9.665634999999998,0.01413819089086954,9.63,9.706,0.07599999999999874,9.666,9.665645340155343,3.333333333331486e-06,-0.12401662103182848,-0.25777456121674636,45.74036666666667,0.2118218564947656,45.297,45.969,0.6720000000000041,45.791,45.74085713342067,0.0,-0.6600394636672765,-0.8274907040169315,50.655783333333346,0.11468872244277332,50.418,50.82,0.402000000000001,50.648,50.65591316536171,-6.666666666674815e-05,-0.28047764831360783,-1.058347927122634,47.918116666666656,0.07182295168599602,47.832,48.035,0.20299999999999585,47.93,47.9181704932134,-0.0011166666666666695,0.37412479703918716,-1.3379441000086505,41.18436666666668,0.013010209666087845,41.152,41.234,0.08200000000000074,41.184,41.18436872164001,-6.666666666662971e-05,0.24168104811955432,2.546116934076565,0.6207166666666666,0.032676745894018006,0.58,0.701,0.121,0.615,0.6215761819761113,-0.0005500000000000005,1.014765992587884,0.17180332395691877,58.737466666666684,24.32540201960815,0.0,81.26,81.26,69.499,63.575271716551356,0.0006333333333332784,-1.82188512972487,1.6369158325835373,28.051666666666666,0.21007107262913569,27.76,28.425,0.6649999999999991,28.064500000000002,28.052453237343315,-0.002649999999999982,0.25350983938104243,-1.3923536822596083,1.7528166666666658,0.01883834004246537,1.728,1.782,0.05400000000000005,1.75,1.7529178959666079,-0.0003333333333333299,0.3087782539743472,-1.4282368056337047,20,73,0,130,0
1034,158.8678033333328,14.784398425637304,143.31,191.04,47.72999999999999,153.69,159.5542458625475,2.6666666666666097e-05,1.304098372032671,0.458549514194468,107.10319950000014,46.91137406748742,0.0,166.79,166.79,127.73,116.92635442891593,4.499999999999934e-05,-1.7885950704421167,1.331232950738947,1.789222666666677,0.9038391881779358,0.0,10.453,10.453,2.062,2.0045555689478753,-1.0333333333333306e-05,0.4869645108420133,11.885758781224174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,9.054414666666691,0.02260318675664031,9.0,9.111,0.11100000000000065,9.054,9.054442879603341,5.833333333333357e-06,0.06835145870871027,-0.858473786359423,8.976107833333302,0.02232793180388394,8.918,9.033,0.11500000000000021,8.976,8.976135603485831,6.333333333333376e-06,0.03285971478735136,-0.8897647558642094,2460.1624000000115,196.48154308460028,2254.0,2889.6,635.5999999999999,2391.6,2467.9959544429444,0.0005666666666666818,1.288762010702266,0.42875070857552755,6.643458333333334,3.0666432976351463,0.0,20.479,20.479,7.8085,7.317092301021401,-1.1666666666667603e-05,-1.222016993392489,1.857696537180562,9.662503333333339,0.013855203194307702,9.62,9.707,0.08700000000000152,9.663,9.662513266916296,-3.5000000000001325e-05,0.00786775782196424,-0.1044386210410515,45.757833333333316,0.20877181855370805,45.309,45.977,0.6679999999999993,45.834,45.75830959545308,0.0012333333333333012,-0.7698951240332409,-0.7270602715694201,50.66553333333333,0.10795129560233249,50.449,50.816,0.36700000000000443,50.656,50.665648337244555,-0.00019999999999988915,-0.3566254031188857,-1.041271406666069,47.919199999999975,0.08145935591856113,47.781,48.07,0.2890000000000015,47.922,47.91926923761116,-0.00011666666666663162,0.2760156635342849,-1.4037592314143394,41.19571666666668,0.04688250976880767,41.098,41.277,0.17900000000000205,41.184,41.19574334382134,-0.00020000000000000757,0.40650463574055123,-0.402535793018131,0.6160333333333334,0.02907860993162426,0.566,0.677,0.1110000000000001,0.6105,0.6167192500103538,-0.0007666666666666673,0.5849826023242836,-0.3214277842491997,58.99145000000002,24.051185173448314,0.0,81.23,81.23,69.5035,63.70597053141879,-0.0009833333333332916,-1.887145854285387,1.8923073574941505,28.05816666666667,0.3990332971347405,27.255,28.831,1.5760000000000005,28.061999999999998,28.061003978237604,-0.0010166666666666657,-0.18084154071380054,-0.9704296324778978,1.7514833333333333,0.027502419085519637,1.692,1.807,0.11499999999999999,1.7525,1.7516992464461472,-1.666666666666853e-05,-0.07099601875344755,-1.0758524990351561,20,73,0,130,0
1035,158.86871999999983,14.795838330251579,143.36,191.09,47.72999999999999,153.69,159.55621901490704,6.66666666666534e-06,1.306043003323991,0.463342694592904,107.0908038333338,46.929568011617356,0.0,166.78,166.78,127.785,116.92230163414708,-2.1666666666668276e-05,-1.7881438015292712,1.3286619930532293,1.788090833333345,0.9033119807589266,0.0,11.297,11.297,2.062,2.0033076056445505,-5.1666666666666895e-06,0.5580909721883432,12.87406212318603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,9.055555000000014,0.02243079672384988,9.002,9.109,0.10699999999999932,9.055,9.055582780730706,6.999999999999969e-06,0.047827775047774364,-0.922032282238217,8.976728166666634,0.02236374163623384,8.922,9.032,0.10999999999999943,8.976,8.976756024041544,5.666666666666783e-06,0.03164712012006733,-0.8883503435164704,2459.0724333333465,197.10198104893047,2255.8,2892.4,636.5999999999999,2389.4,2466.9589423647344,-0.0005,1.3139053938802028,0.4709316703037856,6.633721666666666,3.056502976310869,0.0,20.479,20.479,7.808,7.304003942701562,4.833333333333319e-05,-1.2420838272915495,1.8627872153744,9.662736666666664,0.014521500917222301,9.616,9.704,0.08800000000000097,9.663,9.662747578371969,-2.0000000000000757e-05,-0.1438552804752451,-0.05704089659983547,45.747116666666656,0.20598487741147997,45.297,45.969,0.6720000000000041,45.793,45.74758040687326,0.0,-0.7611429100374136,-0.6859340255889275,50.66571666666666,0.1053622468228326,50.457,50.816,0.35900000000000176,50.656,50.66582621994829,-0.00013333333333325942,-0.26019769793512415,-1.0738862525093482,47.925749999999994,0.0736334672550476,47.781,48.051,0.2700000000000031,47.93,47.92580656546117,-0.0002500000000000095,0.10702408885570237,-1.2681951955479418,41.20073333333334,0.04193879137770093,41.117,41.277,0.1600000000000037,41.184,41.20075467836319,0.0013000000000000492,0.609804283185396,-0.9657870083074722,0.6160333333333334,0.03069362945122147,0.576,0.689,0.11299999999999999,0.606,0.6167975086417475,-0.00028333333333333357,1.0904879622144568,0.2790256082305449,58.90641666666668,24.21978633493125,0.0,81.693,81.693,69.462,63.691160882940935,-0.00038333333333350573,-1.8478770454390694,1.7499605789484542,27.970216666666676,0.38675298282265674,27.343,28.758,1.4149999999999991,28.079500000000003,27.97289041643712,-0.007883333333333317,-0.3752126749453466,-1.207760772015263,1.7508166666666662,0.026771559328677284,1.71,1.813,0.10299999999999998,1.7565,1.7510213352973936,-0.00033333333333333365,-0.06174728527838078,-1.1617789455435688,20,73,0,130,0
1036,158.79406833333343,14.729885535830316,143.46,191.08,47.620000000000005,153.7,159.47578394775064,-1.0000000000000379e-05,1.3176625906091384,0.5058840130081856,107.34517016666668,46.69022278665921,0.0,166.83,166.83,127.75,117.05965343353144,-2.0000000000000757e-05,-1.8079054928122644,1.4023351487041742,1.79168150000001,0.9004672850198833,0.0,11.156,11.156,2.062,2.0052341331708052,0.0,0.5726318243041537,13.151484323891161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,9.053359166666668,0.023667266409654285,8.988,9.109,0.12100000000000044,9.052,9.05339010206485,-4.166666666666726e-06,-0.030633655609755155,-0.7226741276767483,8.972970833333306,0.023236307422628333,8.908,9.026,0.11800000000000033,8.972,8.973000919527024,-5.9999999999999315e-06,-0.0562369697676864,-0.7567387556077518,2457.915166666673,196.35372695717618,2254.0,2891.4,637.4000000000001,2389.4,2465.745678820097,0.0,1.3154245466805587,0.5012939058598018,6.662885000000005,3.083709583457616,0.0,20.479,20.479,7.804,7.341886768286017,-0.0001800000000000009,-1.1053845530525463,2.214799055775601,9.659655000000019,0.01424427282571254,9.616,9.696,0.08000000000000007,9.66,9.659665502403966,1.3333333333334826e-05,-0.24270795594833036,-0.2191477640520083,45.74959999999999,0.19852373493699343,45.312,45.969,0.6570000000000036,45.793,45.75003073040863,-0.0014333333333333086,-0.7048194631160904,-0.749297192676337,50.66706666666666,0.10963969273133785,50.449,50.832,0.38300000000000267,50.6545,50.66718529252111,-0.00020000000000000757,-0.23697543429706894,-1.033325804445253,47.95619999999999,0.084136951850341,47.832,48.117,0.2849999999999966,47.937,47.95627380715341,0.0014333333333333086,0.2856665026826499,-0.9125899106833537,41.17003333333332,0.02956403595962959,41.105,41.246,0.14100000000000534,41.18,41.17004394823985,-0.0015000000000000568,-0.5534177311511251,1.2077165763023556,0.6111500000000001,0.047142629328453874,0.517,0.697,0.17999999999999994,0.619,0.6129655373673141,-0.0014499999999999995,-0.32409370121627756,-0.3613659202927333,59.609216666666654,23.84080983320524,0.0,81.519,81.519,69.533,64.20002278127842,0.0007500000000000284,-1.9987125141738755,2.261204923548389,28.183333333333334,0.3201266242528971,27.573,28.919,1.346,28.115000000000002,28.18515138922148,0.010249999999999974,0.7832602833338664,-0.12207638241324936,1.7660833333333332,0.02538982188900812,1.722,1.82,0.09800000000000009,1.7599999999999998,1.7662658303135836,0.0006833333333333321,0.5844079170968219,-0.5737812727534428,20,80,0,130,0
